reference_id,location_name,dataset,request_type,outcome,request_year,Source File,latitude,longitude,crashes_150m,injuries_150m,ped_injuries_150m,fatalities_150m
CQ22-1228,69 Place & Queens Midtown Expressway,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.72618992958762,-73.89237629589852,3,3,0,0
CQ22-1726,Eliot Avenue & 76 Street,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.723136,-73.883237,3,4,2,0
SR-20251229-39878,74 Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.708331,-73.863042,3,3,1,0
SR-20230302-29297,73 Place,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.711162,-73.87907,3,4,4,0
CQ24-1018,77 Avenue & 76 Street,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.706315,-73.87408,3,3,1,0
CQ23-3634,Rust Street & Flushing Avenue,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.71677820600362,-73.9090663474871,3,3,2,0
SR-20210803-26160,85 Street,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.705722,-73.864137,3,3,0,0
SR-20230717-30197,76 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.706315,-73.87408,3,3,1,0
SR-20221004-28843,75 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.710128,-73.877041,3,3,0,0
SR-20230621-29995,75 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.704473,-73.874307,3,5,1,0
SR-20251107-39745,87 Street,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.705832,-73.862265,2,2,0,0
SR-20240409-31526,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.706226,-73.886527,2,3,0,0
SR-20220401-27068,76 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.707377,-73.862283,2,2,0,0
CQ24-2689,76 Street & 58 Avenue,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.726478,-73.884475,2,3,3,0
CQ24-1257,67 Street & Otto Road,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.7056,-73.889118,2,2,0,0
SR-20251029-39709,52 Road,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.732924,-73.897919,2,2,0,0
CQ25-3181,52 Road & 67 Street,Signal Study,All-Way Stop,denied,2025.0,data_cb5_signal_studies.csv,40.732924,-73.897919,2,2,0,0
CQ24-3033,Penelope Avenue & 79 Street,Signal Study,Traffic Signal,approved,2024.0,data_cb5_signal_studies.csv,40.716185,-73.88164,2,2,1,0
CQ24-0418,78 Avenue & 87 Street,Signal Study,All-Way Stop,approved,2024.0,data_cb5_signal_studies.csv,40.705832,-73.862265,2,2,0,0
CQ24-1792,52 Court & 74 Street,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.731895,-73.88826,2,2,1,0
SR-20221107-28997,77 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.706701,-73.863327,2,2,0,0
CQ22-0974,61 Street & St Felix Avenue,Signal Study,Traffic Signal,approved,2022.0,data_cb5_signal_studies.csv,40.697061,-73.894631,2,2,1,0
SR-20240719-32046,Penelope Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.718269,-73.877141,2,2,0,0
SR-20230613-29917,Otto Road,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.706226,-73.886527,2,3,0,0
CQ21-2826,60 Lane & St Felix Avenue,Signal Study,Traffic Signal,approved,2021.0,data_cb5_signal_studies.csv,40.697061,-73.894631,2,2,1,0
SR-20240705-31973,64 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.720743,-73.900914,2,2,0,0
SR-20260112-39914,65 Place,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.706399,-73.891814,2,2,1,0
SR-20260112-39914,65 Place,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.707201,-73.892155,2,3,0,0
CQ22-1152,77 Avenue & 87 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.706707926767,-73.86286162702419,2,2,0,0
SR-20241007-33417,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.7056,-73.889118,2,2,0,0
SR-20240502-31623,74 Street,SRTS,Speed Bump,approved,2024.0,srts_citywide.csv,40.717917,-73.882355,2,2,2,0
SR-20210916-26516,76 Street,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.726478,-73.884475,2,3,3,0
SR-20210917-26523,60 Lane,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.715398,-73.903328,2,2,1,0
SR-20240409-31526,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.7056,-73.889118,2,2,0,0
CQ25-2062,Cooper Avenue & 60 Lane,Signal Study,Traffic Signal,denied,2025.0,data_cb5_signal_studies.csv,40.6965692144966,-73.8945563503407,2,2,1,0
SR-20240815-32169,86 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.705775,-73.863199,2,2,0,0
SR-20241023-34491,81 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.728415,-73.880778,2,2,0,0
SR-20221004-28843,75 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.70895,-73.876477,2,2,1,0
CQ20-1132,58 Road & 64 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.720743,-73.900914,2,2,0,0
SR-20230816-30386,64 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.720743,-73.900914,2,2,0,0
SR-20221107-28997,77 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.706716,-73.862389,2,2,0,0
SR-20230807-30298,72 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.733682,-73.892131,2,5,0,0
SR-20230103-29148,66 Place,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.7056,-73.889118,2,2,0,0
CQ21-1143,Cooper Avenue & 60 Lane,Signal Study,Traffic Signal,approved,2021.0,data_cb5_signal_studies.csv,40.6965692144966,-73.8945563503407,2,2,1,0
SR-20230621-29994,78 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.704215,-73.876161,1,1,1,0
SR-20250925-39537,52 Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.733605,-73.897893,1,1,0,0
SR-20240815-32170,73 Place,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.704215,-73.876161,1,1,1,0
CQ24-0613,Pleasant View Street & Penelope Avenue,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.71637375498335,-73.8824929995786,1,1,0,0
SR-20210916-26516,76 Street,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.725569,-73.8843,1,1,1,0
SR-20240409-31526,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.706018,-73.887396,1,1,0,0
SR-20210426-25674,62 Road,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.717021,-73.888987,1,4,0,0
SR-20210107-24269,80 Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.695257,-73.893888,1,1,0,0
SR-20250926-39540,Traffic Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.710298,-73.896461,1,2,0,0
CQ22-0901,78 Avenue & 74 Street,Signal Study,All-Way Stop,approved,2022.0,data_cb5_signal_studies.csv,40.704215,-73.876161,1,1,1,0
SR-20221107-28997,77 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.706685,-73.864268,1,1,0,0
CQ21-1868,69 Street & 52 Avenue,Signal Study,All-Way Stop,approved,2021.0,data_cb5_signal_studies.csv,40.733605,-73.897893,1,1,0,0
CQ21-2868,Otto Road & 68 Street,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.706018,-73.88739599999998,1,1,0,0
CQ22-3042,74 Street & Calamus Avenue,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.73437626541044,-73.88953953143351,1,1,0,0
SR-20230811-30358,Mt Oliver Crescent,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.717967,-73.900049,1,1,0,0
CQ22-1151,77 Avenue & 86 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.706685,-73.86426799999998,1,1,0,0
CQ22-1154,77 Avenue & 83 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.706649167493296,-73.866580375248,1,1,0,0
SR-20240604-31777,52 Court,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.731959,-73.890477,1,1,0,0
CQ23-1843,59 Avenue & 64 Street,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.719765,-73.900635,1,1,0,0
SR-20230710-30136,59 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.719765,-73.900627,1,1,0,0
CQ23-2077,52 Avenue & 74 Street,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.733852,-73.88845,1,1,0,0
SR-20221107-28997,77 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.706642,-73.867038,1,1,0,0
CQ20-2242,76 Street & 60 Road,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.71487910247034,-73.9170547061539,1,1,0,0
SR-20230613-29917,Otto Road,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.706018,-73.887396,1,1,0,0
CQ20-2241,Caldwell Avenue & 76 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.7247871573391,-73.88493300424899,1,1,1,0
SR-20240709-31983,Mount Olivet Crescent,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.714818,-73.896284,1,1,0,0
CQ22-1150,77 Avenue & 85 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.706685,-73.86426799999998,1,1,0,0
CQ22-1153,77 Avenue & 82 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.7066414632302,-73.86703845623569,1,1,0,0
SR-20221004-28843,75 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.710735,-73.877184,1,1,0,0
SR-20210917-26533,Otto Road,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.706018,-73.887396,1,1,0,0
CQ20-2463,53 Drive & 67 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.729603,-73.89784,1,1,0,0
CQ21-1060,54 Avenue & 61 Street,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.72784,-73.904076,1,1,0,0
CQ21-1219,74 Street & Long Island Expressway,Signal Study,Traffic Signal,denied,2021.0,data_cb5_signal_studies.csv,40.73325234109461,-73.89087437329368,1,1,0,0
SR-20210107-24269,80 Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.695469,-73.892016,0,0,0,0
SR-20201026-20043,79 Place,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.706262,-73.871219,0,0,0,0
SR-20211221-26777,77 Avenue,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.706657,-73.86613,0,0,0,0
SR-20210107-24269,80 Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.695492,-73.893004,0,0,0,0
SR-20221107-28997,77 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.706657,-73.86613,0,0,0,0
SR-20210916-26506,78 Avenue,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.704392,-73.875255,0,0,0,0
SR-20240715-32025,64 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.724216,-73.901815,0,0,0,0
SR-20240715-32025,64 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.724216,-73.901815,0,0,0,0
CQ21-1538,84 Street & 78 Avenue,Signal Study,All-Way Stop,approved,2021.0,data_cb5_signal_studies.csv,40.70667,-73.865206,0,0,0,0
SR-20240402-31496,61 Drive,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.71667,-73.892692,0,0,0,0
SR-20201026-20043,79 Place,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.706798,-73.871442,0,0,0,0
SR-20221107-28997,77 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.70667,-73.865206,0,0,0,0
CQ23-1390,Cody Avenue & Wyckoff Avenue,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.68692617586851,-73.88898363304652,0,0,0,0
CQ24-0499B,Woodhaven Boulevard & Furmanville Avenue,Signal Study,Traffic Signal,denied,2024.0,data_cb5_signal_studies.csv,40.719641,-73.867168,0,0,0,0
SR-20250926-39540,Traffic Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.710774,-73.897575,0,0,0,0
CQ25-1194,78 Avenue & 84 Street,Signal Study,Traffic Signal,denied,2025.0,data_cb5_signal_studies.csv,40.70667,-73.865206,0,0,0,0
